,Longitude,Latitude,Timestamp,ID
10317,-115.2725,36.0418,2020-07-20 22:50:54,ijSgPs6t7yMA
10318,-111.9926,33.494,2020-07-20 22:54:35,Iat9HAIoLrhO
10319,-115.2117,36.1187,2020-07-20 22:57:40,bZAf0yXFASaZ
10320,-80.8386,35.8482,2020-07-20 23:04:35,44wxjZ8qtGMl
10321,-73.9107,40.838,2020-07-20 23:05:33,n2emdATQo34W
10322,-74.2263,39.7881,2020-07-20 23:07:00,JKyKYo0vIlik
10323,-46.6387,-23.5482,2020-07-20 23:07:13,CXmT3ihdXXYY
10324,-84.7433,33.7703,2020-07-20 23:13:27,y8mm5XcquGc8
10325,-80.4236,27.295,2020-07-20 23:19:59,YFnhZcmuqHJN
10326,-106.6781,35.1572,2020-07-20 23:21:42,G95wnnCgwucx
10327,-83.005,42.3518,2020-07-20 23:39:52,pIconXu5DeTr
10328,-98.5102,29.6246,2020-07-20 23:41:26,PLN2JDxY6vJ2
10329,-76.8104,39.0954,2020-07-20 23:46:03,YnskUkKmQ9o5
10330,-76.616,39.1203,2020-07-20 23:47:28,a9hi1FKiGeWU
10331,-89.4116,30.887,2020-07-21 00:05:19,EFXMspMvQxUJ
10332,-84.3689,33.4932,2020-07-21 00:06:02,wapXQhtIwpGu
10333,-111.7467,32.9786,2020-07-21 00:06:26,QYiHXyotfMLC
10334,-73.168,40.7486,2020-07-21 00:09:40,yADP6mR6ysnP
10335,-74.3421,40.4715,2020-07-21 00:13:06,h2GDK7trIl77
10336,-77.0259,38.9239,2020-07-21 00:23:44,yueZwgNuQKo0
10337,-77.5628,37.4951,2020-07-21 00:26:37,xGH6lZ9oPETa
10338,-95.3483,29.6603,2020-07-21 00:34:26,S2M6oWEeRIS8
10339,-81.8451,26.544,2020-07-21 00:36:26,gFz7AvyH3Nv3
10340,-114.2448,51.1141,2020-07-21 00:38:32,HDvly29BErnj
10341,-95.5189,29.6822,2020-07-21 01:09:24,VzVOGIm7PHmT
10342,-84.8066,33.901,2020-07-21 01:10:09,fZrobUaI5wJ4
10343,-74.1543,40.5429,2020-07-21 01:10:16,9mS8UV0HebZV
10344,-74.1543,40.5429,2020-07-21 01:10:16,W7QeNVKBQRE7
10345,-71.4703,43.4641,2020-07-21 01:16:34,jYY1qzSu5P2d
10346,-84.4104,33.6407,2020-07-21 01:17:09,73sZ2Ck0TCuE
10347,-118.2683,34.0389,2020-07-21 01:18:17,1K3ol2AOB4Ut
10348,-121.3189,38.6451,2020-07-21 01:18:26,pZZUiR2VmFgz
10349,-73.168,40.7486,2020-07-21 01:21:05,d9vJfLIB09Yt
10350,-71.4389,41.7647,2020-07-21 01:21:16,Zc7vhIIn1pdR
10351,-115.1764,36.1164,2020-07-21 01:22:30,kjEjiBCK7Uu8
10352,-118.2683,34.0388,2020-07-21 01:23:04,NYzgbvPzq7Fm
10353,-73.8792,40.6719,2020-07-21 01:25:40,neDczJCeHhW4
10354,-63.1237,46.24,2020-07-21 01:28:34,oBSaQ4nwvYRV
10355,-77.0199,38.9288,2020-07-21 01:46:29,WPY2IkpjiaNb
10356,-80.0737,32.8939,2020-07-21 01:49:43,aRTdhBGpRxFG
10357,-76.8739,38.7654,2020-07-21 01:52:01,UFo9Lrxj7kzE
10358,-117.6683,33.4907,2020-07-21 01:52:53,ziTK4ZSRB3zS
10359,-82.359,28.1858,2020-07-21 01:52:58,VVD2jfh9SPgM
10360,-82.359,28.1858,2020-07-21 01:52:58,V5AuFLW5PzLj
10361,-82.359,28.1858,2020-07-21 01:52:58,3AzgkVEth5qq
10362,-82.359,28.1858,2020-07-21 01:52:58,u2DMBK76Od1A
10363,-118.2586,34.0421,2020-07-21 01:53:32,zhNiI6nk5Pf1
10364,-118.2586,34.0421,2020-07-21 01:53:32,uyN99tHRQCij
10365,-76.8738,38.7654,2020-07-21 02:09:02,X4D7BFzIy8Sl
10366,-78.6022,35.7485,2020-07-21 02:18:38,sH07UcGHGz4k
10367,-93.4997,45.0655,2020-07-21 02:23:39,tQmf7lab0Yk8
10368,-43.2326,-22.9866,2020-07-21 02:26:55,0PTFtPOwFnPT
10369,-76.8738,38.7654,2020-07-21 02:34:28,EdeH7JKBpoMg
10370,-73.601,40.6963,2020-07-21 02:40:21,UUnu5hlhqSaC
10371,-73.168,40.7486,2020-07-21 02:40:52,WafSw1Iv70U0
10372,-87.6144,41.7605,2020-07-21 02:43:44,YAkBuSxKWszD
10373,-83.1165,42.5045,2020-07-21 02:46:04,wNQcPPUrEt15
10374,-76.8106,39.0953,2020-07-21 02:49:36,xZ4Db2na1fm0
10375,-77.2669,38.7384,2020-07-21 02:52:23,5s4XWZlpP0VU
10376,-122.6151,45.75,2020-07-21 02:54:18,6OiJrQmZ0EQ7
10377,-87.5958,41.7497,2020-07-21 03:04:48,4n8874fiddU3
10378,-43.2326,-22.9866,2020-07-21 03:11:06,WITuFj7Cl85y
10379,-118.2586,34.0422,2020-07-21 03:33:30,KSpHcyP8eoN4
10380,-90.1673,32.3042,2020-07-21 03:34:55,fY72I45s66Aj
10381,-90.1674,32.3042,2020-07-21 03:35:55,4kO2qeVjtpoN
10382,-84.8738,33.7355,2020-07-21 03:45:38,0K5BBooFWaRv
10383,-124.0994,44.0897,2020-07-21 03:50:04,y6hQcfhgjl98
10384,-118.51,34.1594,2020-07-21 03:51:01,Oq3r3b0FbtKB
10385,-78.6022,35.7485,2020-07-21 03:53:38,CcJyfv46IcBq
10386,-92.0981,32.4906,2020-07-21 04:02:27,I1jSAPahxl0h
10387,-92.0981,32.4906,2020-07-21 04:02:27,PogTkAr9wbcC
10388,-83.2276,42.2406,2020-07-21 04:04:41,RId7ao7O8bdo
10389,-123.118,44.0425,2020-07-21 04:06:01,Yq1jodLPz0lV
10390,-111.5632,33.4226,2020-07-21 04:26:54,xeJ7UlyZsrpq
10391,-96.7186,32.8821,2020-07-21 04:36:39,jnS1ngnSv397
10392,-80.4475,25.7592,2020-07-21 04:47:33,1NmuVduy98up
10393,-74.1578,40.7393,2020-07-21 04:50:05,xwXFP6QZlZMc
10394,-74.1578,40.7393,2020-07-21 04:50:05,x82YPWWMLiLl
10395,-97.1196,32.6601,2020-07-21 05:08:56,b0j9tkQk3NHC
10396,-98.2945,34.7842,2020-07-21 05:09:06,K1vt70xY5uLW
10397,-84.3887,33.7903,2020-07-21 05:14:00,J2ZWEYbbgm8O
10398,-77.3543,38.6734,2020-07-21 05:25:21,h4Pgj0CVv9St
10399,-73.9541,40.6507,2020-07-21 05:25:58,dyzV7g5ytyJ5
10400,-73.9541,40.6507,2020-07-21 05:25:58,pVFdOrVZPP9Z
10401,-73.9541,40.6507,2020-07-21 05:25:58,8sGJo6QayxcI
10402,-81.7174,30.3715,2020-07-21 05:42:13,w5KnRTAXwCYj
10403,-151.7462,59.922,2020-07-21 05:46:31,Dg5n5b103PMU
10404,-97.1196,32.6601,2020-07-21 06:04:04,cTbtiYLimop6
10405,-76.4006,37.047,2020-07-21 06:19:11,SrMIiMW3M4Qt
10406,-81.7174,30.3715,2020-07-21 06:27:25,U1whuKmPSocN
10407,-84.3521,33.922,2020-07-21 06:30:47,hVd2QmFy3h4P
10408,-81.6642,30.4334,2020-07-21 06:33:59,lrhHdH4uqhKS
10409,-87.6672,41.7465,2020-07-21 07:04:25,mNyK5SvsDdeU
10410,-80.2607,27.2081,2020-07-21 07:11:58,J3cwnKQLZlg4
10411,-80.2607,27.2081,2020-07-21 07:11:58,xN1Az7EWvm54
10412,-80.2607,27.2081,2020-07-21 07:11:58,pQZaYk8UOr6Z
10413,-77.3542,38.6733,2020-07-21 07:15:46,NUMlhTg4OFI3
10414,34.7673,32.0835,2020-07-21 08:26:37,rjPo6FeEF6Hm
10415,34.7673,32.0835,2020-07-21 08:26:37,qdNvlQi69Lkh
10416,-98.4957,29.3705,2020-07-21 09:31:08,dYKKSNaoX03E
10417,117.2417,-31.2558,2020-07-21 09:39:57,FGJUIn2XTYug
10418,-81.3955,28.5535,2020-07-21 10:05:48,L4U6PfebKRoL
10419,-74.4259,40.2623,2020-07-21 10:42:23,jYtt2yNs9X9X
10420,-1.5009,51.7806,2020-07-21 11:23:03,uIo1P5nfiFiw
10421,-77.1268,45.8136,2020-07-21 12:16:26,iPtMkzibaxaZ
10422,-103.9195,32.0044,2020-07-21 12:37:02,m0Q6qy0I1x0j
10423,-76.8105,39.0954,2020-07-21 12:39:18,Y1IghqWETU8I
10424,-76.3318,40.0779,2020-07-21 12:46:39,wda9B58x6mW8
10425,-1.3897,50.9277,2020-07-21 12:49:29,ufO2c8aLgHhF
10426,37.0137,-1.1266,2020-07-21 12:56:43,IOhCTSkqk3Bp
10427,-73.927,40.6389,2020-07-21 13:51:16,zQYQHhrS7k7D
10428,-121.328,38.7058,2020-07-21 13:58:32,IGqXl22Pvh1s
10429,-76.8106,39.0953,2020-07-21 14:17:35,0J1Xhn4qZJQR
10430,-84.1159,33.7684,2020-07-21 14:46:35,SO87wFlGDdeN
10431,-84.1159,33.7684,2020-07-21 14:46:35,PcjCakkaqqrW
10432,-84.1159,33.7684,2020-07-21 14:46:35,sqKybGrR6sye
10433,-82.3022,40.8708,2020-07-21 14:51:34,KtNuO0Vd2XkU
10434,-98.4472,26.2729,2020-07-21 15:13:20,MlV6p07V4MYw
10435,-74.6574,40.841,2020-07-21 15:18:38,I7y1C6CfL6P7
10436,-122.4522,47.245,2020-07-21 15:42:31,k2zW3EaYMDNI
10437,-118.5257,34.3993,2020-07-21 16:18:54,FnxBDBsaF8vk
10438,-118.5257,34.3993,2020-07-21 16:18:54,N0MKR1lSxXH1
10439,-117.7036,33.5852,2020-07-21 16:26:11,MrbfjLAEeFIT
10440,-114.1705,46.2485,2020-07-21 16:34:30,zBw1RuHjs3nL
10441,-78.7002,35.7767,2020-07-21 16:35:23,jfzTWMLpxt5q
10442,-82.3459,27.7639,2020-07-21 17:17:30,wEYjBgfhH8hs
10443,-78.9569,33.6219,2020-07-21 17:19:05,hyT9zgoEQSRB
10444,-81.6721,35.7332,2020-07-21 17:32:40,rM4fBT3THEDy
10445,-81.672,35.7333,2020-07-21 17:33:42,bYtMJvgsyO76
10446,-75.944,45.3692,2020-07-21 17:33:48,i36NXoHLmvGu
10447,-77.02,38.9286,2020-07-21 17:37:12,C1sXHrXtzCVu
10448,-122.0276,38.265,2020-07-21 17:43:44,WsksvsD9ohVO
10449,-81.7778,32.4149,2020-07-21 17:53:37,624vJVS1aGqc
10450,-81.4375,28.5961,2020-07-21 17:56:57,xYn6jB8HMmaK
10451,-77.7123,34.3369,2020-07-21 18:03:36,kAh7Ad6wYy9I
10452,-87.6544,41.6604,2020-07-21 18:14:16,nxlTc7Rc71kx
10453,34.7741,32.0781,2020-07-21 18:28:34,QjwnzxqQppDC
10454,-75.6732,40.254,2020-07-21 18:30:08,hB0BQ3zmdH3b
10455,-76.8106,39.0953,2020-07-21 18:38:18,DC2bCD2wsrXZ
10456,-1.3083,53.1909,2020-07-21 18:46:50,1Xdb2bmQTAx8
10457,-76.8738,38.7654,2020-07-21 18:50:09,bX5JlEI05yNr
10458,-76.8738,38.7654,2020-07-21 18:51:29,eTuIp34qzoYm
10459,-97.0529,49.9545,2020-07-21 19:05:46,w3l473reqPrm
10460,-81.7336,27.9871,2020-07-21 19:19:32,24HKiK9OgmSo
10461,-81.7336,27.9871,2020-07-21 19:19:32,b6oNrTLKd3MJ
10462,-81.7336,27.9871,2020-07-21 19:19:32,5NXYcZ8Myt41
10463,-81.7336,27.9871,2020-07-21 19:19:32,qB450tDjYAyK
10464,-83.413,42.7217,2020-07-21 19:48:30,nKuXhkFrXaLS
10465,-77.3233,38.5878,2020-07-21 20:01:15,mU36wA9caADQ
10466,-113.7034,48.7003,2020-07-21 20:12:08,TmHMero3WKks
10467,-93.4737,43.1218,2020-07-21 20:13:55,m3PNmcK4WiHv
10468,-75.0781,39.823,2020-07-21 20:16:40,wHKBOSCY4sBS
10469,-75.0781,39.823,2020-07-21 20:16:40,LatIb3QWwpBZ
10470,-75.0781,39.823,2020-07-21 20:16:40,dDEGUTsI6v8R
10471,-75.0781,39.823,2020-07-21 20:16:40,v3x9mQeYzgYD
10472,-83.0535,42.4429,2020-07-21 20:16:48,T9B8WGNP2NFr
10473,-80.7176,35.1333,2020-07-21 20:17:21,ax7ag9LkiG1E
10474,-78.1027,37.9523,2020-07-21 20:18:40,QC1rjZm8GKhZ
10475,-83.234,42.4511,2020-07-21 20:33:58,zb3bYYSwP9JL
10476,-111.6168,33.4278,2020-07-21 20:34:37,yFKyKcMvQr5A
10477,-80.0954,26.6225,2020-07-21 20:41:27,tVvbYrDrVvQm
10478,-77.5699,43.2056,2020-07-21 20:41:31,kG6JN3N9z1iE
10479,-77.5699,43.2056,2020-07-21 20:41:31,QkTQ7FfJrBL8
10480,-51.4589,-22.1537,2020-07-21 20:41:59,OM4YU7dxhEQk
10481,-80.7176,35.1333,2020-07-21 20:44:08,qc39PLZMiUNY
10482,-81.0656,32.0263,2020-07-21 20:46:27,QHb4Amcd6rDn
10483,-96.7186,32.8821,2020-07-21 20:47:22,z09634rHDp3s
10484,-111.7467,32.9786,2020-07-21 20:58:22,ifCoTd5FfIUa
10485,-96.9987,32.9936,2020-07-21 20:59:58,fftd30b2CGpz
10486,-76.8104,39.0954,2020-07-21 21:00:38,EKX49D02ajYD
10487,-84.215,31.587,2020-07-21 21:07:48,aKCRqt88DDAB
10488,-117.1359,33.5689,2020-07-21 21:12:22,7EUE6bD22ciC
10489,-87.1251,30.3812,2020-07-21 21:14:24,EIGsuhyEv3lA
10490,-93.1304,44.986,2020-07-21 21:15:13,tpy2AFZrYDgc
10491,-81.4001,41.1229,2020-07-21 21:16:35,MakecEAKu1OW
10492,-76.8738,38.7654,2020-07-21 21:17:50,uxYXgeSyzPd1
10493,-80.6176,27.9877,2020-07-21 21:23:11,llO2iqgn6eEY
10494,-82.9187,42.5656,2020-07-21 21:24:00,fmKqiCa8lqAl
10495,-83.0532,40.0118,2020-07-21 21:24:39,XqPFyPTU7qrM
10496,-77.0259,38.9239,2020-07-21 21:30:25,dWceWcx9HOot
10497,-97.1637,49.3844,2020-07-21 21:32:06,c3dKT7Cp77Nf
10498,-80.5959,28.207,2020-07-21 21:33:32,4MUzbwkZEm0r
10499,-80.5959,28.207,2020-07-21 21:33:32,6vA3IJ61ngdT
10500,-74.1181,40.8912,2020-07-21 21:37:53,5Lwqehk32Lch
10501,-122.1338,38.0178,2020-07-21 21:39:26,cjSyvIyMBZ8p
10502,-122.1338,38.0178,2020-07-21 21:39:26,YikyZGTlASlF
10503,-111.9926,33.494,2020-07-21 21:43:24,Iokd5lSikZYI
10504,-120.8814,39.2773,2020-07-21 21:45:00,i8VCVseqjLCF
10505,-73.9012,42.8193,2020-07-21 21:45:45,LVeQ6X6mo6Gm
10506,-84.5421,33.6682,2020-07-21 21:51:02,wuUnxlCkWUnH
10507,-84.5421,33.6682,2020-07-21 21:51:02,xp1mafEkunSQ
10508,-91.1177,30.4567,2020-07-21 21:59:25,bV3DUvD4gR4H
10509,-83.7008,32.5718,2020-07-21 22:00:45,bPvlbE3hEwsi
10510,-111.9926,33.494,2020-07-21 22:02:40,YRJB3Zya2u0m
10511,-74.4005,40.6554,2020-07-21 22:05:22,8U4PIgmWWfdH
10512,-92.4097,34.7244,2020-07-21 22:24:34,3DjfGGInbu1n
10513,-92.4097,34.7244,2020-07-21 22:28:26,XGPxVKio2Q3J
10514,-80.0955,26.6225,2020-07-21 22:46:06,EKvJMYJg64sf
10515,-84.5991,39.119,2020-07-21 22:48:46,ZRHqANHh15rE
10516,-81.3768,28.6715,2020-07-21 22:49:13,dnh6o37XtCdB
10517,-117.6683,33.4908,2020-07-21 22:53:45,2no4mf1z4Ua3
10518,-95.5315,29.8209,2020-07-21 22:56:29,mtVzIv6eHTHB
10519,-97.4064,32.6203,2020-07-21 22:56:43,1bq3kEjBy5ke
10520,-97.4064,32.6203,2020-07-21 22:56:43,479jPLBFMJZL
10521,-97.4064,32.6203,2020-07-21 22:56:43,9yv6qqIas24d
10522,-81.6721,35.7332,2020-07-21 23:02:36,pAC8HPqnxcPF
10523,-84.0882,33.6797,2020-07-21 23:16:16,IeBR6x9Dd2TZ
10524,-73.7938,41.0434,2020-07-21 23:26:12,WHu5uehGAsA0
10525,-73.7938,41.0434,2020-07-21 23:26:12,dmvetsg2hyFi
10526,-97.122,36.1161,2020-07-21 23:26:23,W6XkPIraGBk0
10527,-84.5991,39.1191,2020-07-21 23:27:52,xmGYWih3rVwh
10528,-79.5552,43.7206,2020-07-21 23:37:21,7xTxRcn6oc5B
10529,-79.5552,43.7206,2020-07-21 23:37:21,99xU45Wdc47V
10530,-111.8004,33.5869,2020-07-21 23:41:14,uuaRfMEuWjjn
10531,-86.3833,35.9896,2020-07-21 23:43:38,9yx0ZMHvfaCN
10532,170.4922,-45.8631,2020-07-21 23:51:34,x4nd2PMpdM5d
10533,-110.84,44.5235,2020-07-21 23:51:59,tYZjwhJdWPPL
10534,-73.601,40.6963,2020-07-22 00:00:16,e5LshMQzCCAU
10535,-73.601,40.6963,2020-07-22 00:00:16,SSXFcMcEcRlQ
10536,-97.158,33.0342,2020-07-22 00:15:02,8vJri7sYdTrE
10537,-77.0199,38.9288,2020-07-22 00:24:56,uHilSUtJ4IQi
10538,-90.7137,29.5901,2020-07-22 00:32:30,tX6r67CY6WrA
10539,-95.1649,30.8007,2020-07-22 00:39:53,T6MrS2qKo0Uw
10540,-98.5012,29.6419,2020-07-22 00:45:18,vTAifmtuhn6M
10541,-77.0199,38.9285,2020-07-22 00:51:36,PsWiYzKOAaS5
10542,-74.1544,40.543,2020-07-22 00:53:43,IYTNmVUxjVDw
10543,-74.1544,40.543,2020-07-22 00:53:43,2g4PJFZ8GF9L
10544,-90.1067,29.8157,2020-07-22 01:06:24,oddYgOE31xtb
10545,-90.1067,29.8157,2020-07-22 01:06:24,VbWybj00AKAV
10546,-90.1067,29.8157,2020-07-22 01:06:24,JWWc1E2y0LUm
10547,-90.1067,29.8157,2020-07-22 01:06:24,fZn70sUNTqdG
10548,-112.3747,33.5886,2020-07-22 01:08:41,4sZiz7TlFi0F
10549,-87.7603,41.9832,2020-07-22 01:19:57,CZqb9mVy8UCb
10550,-96.9504,33.1511,2020-07-22 01:26:07,vx8VeCbvD2Yq
10551,-96.9504,33.1511,2020-07-22 01:26:07,MrBb2aqSgI0u
10552,-84.8738,33.7356,2020-07-22 01:28:35,U6dz4bhzTqhL
10553,-75.1752,39.9522,2020-07-22 01:28:56,1UxTuYclHqcK
10554,-116.0525,34.2334,2020-07-22 01:29:46,AoWSpQ1lde5d
10555,-95.3772,30.0695,2020-07-22 01:30:14,U7Ht7nC3go8k
10556,-80.1777,26.0027,2020-07-22 01:33:10,EnPPVAza4dPZ
10557,-80.2485,26.1439,2020-07-22 01:33:27,GXjTakg9msNw
10558,-91.1576,30.389,2020-07-22 01:35:38,h7Fa6shHd82B
10559,-95.3773,30.0694,2020-07-22 01:41:50,L0o0E9cDhLlW
10560,-96.3779,30.605,2020-07-22 01:45:44,0JuaJHgHLax5
10561,-96.3779,30.605,2020-07-22 01:45:44,0N1HE34cQmdw
10562,-115.2946,36.112,2020-07-22 01:50:43,TgCA7KnCCj7q
10563,-115.2946,36.112,2020-07-22 01:50:43,WnWgMBztwW4E
10564,-73.7195,40.6705,2020-07-22 01:50:47,zcgrVAIEqFIv
10565,-95.5315,29.8209,2020-07-22 01:57:14,IG1eT36QzpNp
10566,-84.1746,33.697,2020-07-22 01:57:41,rxJa0T1TpE5F
10567,-84.1746,33.697,2020-07-22 01:57:41,j4RihL5G5EPw
10568,-95.5315,29.8209,2020-07-22 01:59:09,k86I1ugeafEj
10569,-73.954,40.6508,2020-07-22 02:00:07,WAIE2RSP7vpg
10570,-97.7403,30.4388,2020-07-22 02:00:23,YFlvHRN6fv0N
10571,-70.9444,42.1326,2020-07-22 02:04:50,j7t7iTjveNS9
10572,-70.9444,42.1326,2020-07-22 02:04:50,LSOqsfdgLtld
10573,-119.2609,36.3473,2020-07-22 02:14:01,ZwAYPcDLNkx2
10574,-123.0325,44.873,2020-07-22 02:16:45,B9jV7z1N0TUV
10575,-118.1424,33.7871,2020-07-22 02:18:44,s0zOq64pV56P
10576,-73.9541,40.6507,2020-07-22 02:21:43,LPAy4QR65L7G
10577,-90.3922,38.7388,2020-07-22 02:22:52,gPwdxPsUGmBv
10578,-73.884,40.8425,2020-07-22 02:24:38,volDVYd1Ydfh
10579,-95.4211,30.0079,2020-07-22 02:24:38,oOor0TBj9oV9
10580,-109.9051,22.8871,2020-07-22 02:29:58,PTCj3wJ0o6ei
10581,-73.9075,40.8176,2020-07-22 02:30:06,vD6hulJDFqih
10582,-76.8106,39.0953,2020-07-22 02:30:22,9MSc60GCWYXH
10583,-76.8106,39.0953,2020-07-22 02:32:41,iI9s2hx90B7p
10584,-83.1332,33.0613,2020-07-22 02:39:20,sP9LbFycbzvl
10585,-83.3191,42.2916,2020-07-22 02:43:29,nE337b4Jc1KO
10586,-79.2657,43.8086,2020-07-22 02:47:22,Qc6LeJ01zNJd
10587,-96.5582,32.6581,2020-07-22 02:52:27,t3kOQMabmxp1
10588,-73.8441,41.0629,2020-07-22 02:55:12,Unaw9Be63xBk
10589,-87.6159,41.7836,2020-07-22 03:05:06,pEI2Y75czGxR
10590,-73.7196,40.6705,2020-07-22 03:09:18,G7garOrL7iPT
10591,-118.3935,33.9585,2020-07-22 03:10:04,nxF4TCjP4LO2
10592,-84.326,34.0246,2020-07-22 03:11:10,Pxe11RcdYzq8
10593,-47.8654,-15.7995,2020-07-22 03:19:50,WaUuf1xUfsqq
10594,-96.6584,40.7659,2020-07-22 03:33:32,K1ggQ9UxC691
10595,-73.9114,40.6517,2020-07-22 03:36:41,OPbw8Zov2ZaW
10596,-84.1159,33.7684,2020-07-22 03:38:20,AzApVVI2cgMm
10597,-79.2396,43.9638,2020-07-22 03:39:03,pAKNW9wBlCST
10598,-112.3371,33.5311,2020-07-22 03:39:05,TtaDbjvaQRle
10599,-112.3371,33.5311,2020-07-22 03:39:05,WKfkERyakrYf
10600,-73.9541,40.6507,2020-07-22 03:41:51,iads1GYS3tbV
10601,-79.9499,39.6407,2020-07-22 04:00:15,UqdQWHFqP1Jq
10602,-84.0481,33.8089,2020-07-22 04:15:01,sYphKSl9pdPi
10603,-81.775,32.4796,2020-07-22 04:19:23,utKcVF8s5MGo
10604,-81.775,32.4796,2020-07-22 04:19:23,MY2b7tZQAWQd
10605,-84.0479,33.809,2020-07-22 04:20:46,RCulW64JSZY5
10606,-96.9504,33.1511,2020-07-22 04:25:33,LHJUESBrZeb9
10607,-83.2118,33.0718,2020-07-22 04:26:11,GcR25byl3B7a
10608,-95.3772,30.0693,2020-07-22 04:31:00,esEeJcrR66Aw
10609,-86.4265,36.3865,2020-07-22 04:34:11,vHMqqsXJNnaz
10610,-96.7471,32.8546,2020-07-22 04:39:54,LQ1JBq79dcDv
10611,-76.8739,38.7654,2020-07-22 04:43:34,rYha1uRSOWGp
10612,-77.2814,39.1955,2020-07-22 05:01:05,sRW2YbSSGPlD
10613,-77.2814,39.1955,2020-07-22 05:01:05,RkD2d6w0A9nf
10614,-77.2814,39.1955,2020-07-22 05:01:05,xg05Sajk8ghT
10615,-77.2814,39.1955,2020-07-22 05:01:05,cxK9QI5LJPkv
10616,-77.2814,39.1955,2020-07-22 05:01:05,NLLZLt132Rgx
10617,-122.0747,38.2646,2020-07-22 05:18:53,RQV56TUrnME1
10618,-95.24,30.0618,2020-07-22 05:20:08,Ux22z3IhIO6S
10619,145.9024,-41.0478,2020-07-22 05:21:41,l2La6wjY6gKA
10620,-84.6369,33.7872,2020-07-22 05:32:25,EQEcr345UMUu
10621,-94.5788,39.2547,2020-07-22 05:36:51,nTeJOpkFoizl
10622,-94.5788,39.2547,2020-07-22 05:36:51,lcApfuRPdxgN
10623,-93.3722,45.0322,2020-07-22 05:39:13,xIlgDFITjtET
10624,-81.2532,28.558,2020-07-22 05:48:04,NOORrnbb6V9v
10625,-81.2532,28.558,2020-07-22 05:48:04,uIaniyhY2C9R
10626,-81.2532,28.558,2020-07-22 05:48:04,WPGh6853Me7G
10627,-111.9298,33.4816,2020-07-22 06:17:47,vye0jgVGSrXM
10628,-97.151,49.8762,2020-07-22 06:19:05,ec0c7Z6pd7CP
10629,-81.2532,28.5581,2020-07-22 06:23:17,Kl9UhiKyld5U
10630,-73.9541,40.6508,2020-07-22 06:51:42,J7io16Ia8mS9
10631,-121.9056,37.321,2020-07-22 06:54:15,FHVqqyiUXhAb
10632,-73.601,40.6962,2020-07-22 07:27:10,uxsXepDFHBEc
10633,-79.5549,43.7207,2020-07-22 07:37:39,T8bKcZlK0HtI
10634,-73.601,40.6962,2020-07-22 07:49:44,eZecwiYCExvc
10635,-73.601,40.6962,2020-07-22 07:49:44,lV6wrVtjoPXd
10636,-84.3688,33.493,2020-07-22 07:54:43,mYuq6pZt0z2w
10637,-158.2127,21.4626,2020-07-22 08:02:07,JePsqILYF3En
10638,-116.8715,32.9405,2020-07-22 08:04:57,dAqr932yZV4b
10639,-78.1029,37.9523,2020-07-22 08:09:13,1a2VntO3328i
10640,-119.7633,36.7488,2020-07-22 08:10:02,Dh2Hpx9K8VlW
10641,-87.6159,41.7835,2020-07-22 08:31:23,T2MYQbbk2F1O
10642,-117.4368,33.9212,2020-07-22 08:31:50,Uom4XxoxTx4w
10643,-117.4368,33.9212,2020-07-22 08:31:53,4He5n7Bu4LK1
10644,-121.5485,38.5785,2020-07-22 08:39:33,2Op6EkI6ZCN7
10645,-1.1647,52.9888,2020-07-22 08:51:34,sGlNHIBUgvXn
10646,-1.1647,52.9888,2020-07-22 08:51:34,mqHh0k3K2PVg
10647,-96.9504,33.1511,2020-07-22 08:51:39,qp7qnXxnZQ5S
10648,-76.8458,39.165,2020-07-22 09:13:14,Bi5ZLnHL0f4H
10649,-76.8458,39.165,2020-07-22 09:13:14,JnoQSbFdrgdO
10650,-76.8458,39.165,2020-07-22 09:13:14,mMmtOXqizCsr
10651,55.781,25.696,2020-07-22 09:37:05,rb7jRMhJ5MCf
10652,-0.9684,51.4272,2020-07-22 10:24:50,F507ZxC77zfr
10653,-7.3216,53.048,2020-07-22 10:28:02,V8qQ1Wu3lftY
10654,-80.0568,26.7432,2020-07-22 11:21:25,XEP14y4PiGXn
10655,-76.5858,42.9243,2020-07-22 11:27:55,ujFrNYcW6Jto
10656,-78.6708,35.7838,2020-07-22 11:30:34,faELx2I5afYK
10657,-76.586,42.9243,2020-07-22 11:32:28,4P3z1mvjeRjq
10658,-93.9654,29.9417,2020-07-22 11:33:15,YbtmvIFssVjP
10659,25.3072,54.7741,2020-07-22 11:53:20,qn7mn5Z2Lrs5
10660,-2.048,53.409,2020-07-22 12:04:17,UTtRQo9Lyj9k
10661,-73.6011,40.6962,2020-07-22 12:14:56,kioXLtwRRd74
10662,-87.1252,30.381,2020-07-22 12:31:45,CK4CrQmrzM3r
10663,-74.8147,40.1157,2020-07-22 12:44:18,eMRDXDEtiQ1b
10664,-93.9654,29.9417,2020-07-22 13:13:56,5wG0ir6uEGup
10665,-82.0421,38.4152,2020-07-22 13:19:39,B4I8NaBzZKaU
10666,-78.1462,38.4583,2020-07-22 13:35:58,beYexkb1XiyE
10667,-122.2557,47.3893,2020-07-22 13:50:00,L3k4Q0bBeBxI
10668,-0.9684,51.4271,2020-07-22 14:12:59,8gxvpHFxlFT5
10669,-0.9684,51.4271,2020-07-22 14:12:59,6t17b7nPJJzL
10670,-0.9684,51.4271,2020-07-22 14:12:59,SxiRZb7LYxRc
10671,-83.1165,42.5045,2020-07-22 14:14:34,BN2YhwnMz2wl
